reviewerID,review,stars
A91P2TXBMB6I8,"If you are an incredible chef you may be able to turn these into a carb free spaghetti: blech. didn't matter what I tried to do with theses, they were just not something I liked.  Granted, I am not in love with cooking, but I tend to be good at turning nothing into something.

These were the exception to that.",2
A1AJHER8BUDU62,Great for dieting: Well of course I would rather have real pasta but this is a good substitute when I get a craving for noodles. I rinse it very well and warm it in a skillet and then add whatever sauce I want.,4
A17HK55XUU8KHY,"crunchy: had a crunch to it, didn't taste so good.  I threw them all out.  the spaghetti is better.",1
ALWPD6GHXFYCE,"One Star: So much work just to make noodles.  Taste is ok, texture is very different.",1
ASE6NAOH5W7R8,VERY TASTY!: GREAT PRICE AND TASTE! Kids didn't even know they were low carb. Will be buying again.,5
A1B7B030JR98P6,"Ugh!: One of them came leaking, and they all looked so disgusting, I threw them away. Not at all what I expected.",2
A26CJ9PYPAUMZ4,"glad I did: took a long time to get brave enough to try these, glad I did, they are very good!",5
AS8ATZ8L08Y9L,"Did not care for them: I did not like the texture at all. I don't care if they are calorie free, I will not eat them again.",1
A2KP45DO3RY4RG,"NOT the pasta - but still great!: These remind me of something made out of tapioca...especially the ""rice"" it's like little balls, not grains of rice. I have rinsed them, boiled them and rinsed them again and had no problem with them, but the texture doesn't bother me, the kind of semi rubbery texture of pearl tapioca. Honestly, I really like them and hope I can find them for less. I used the ""rice"" the other day in a dish of sausage, onions and peppers with some asparagus all sauteed together, I rinsed the rice and then put them in the microwave and nuked them for 5 minutes, drained and rinsed them again and then dumped them in the sausage veggie mix, they soaked up the pan juices and were delicious. I've enjoyed the noodles in Asian style dishes and with spaghetti. I think I'll use the little ""rice"" balls in soup. I recommend these. I am only giving them 5 stars because they are obviously not pasta, but for what they are, they are great. :)",5
AXOLU7ZN30KEP,Five Stars: Yummy but different.,5
A2UGUCCPW8EVY5,"Smells like fish chews like gummy bears without the flavor: These are like eating gummy bears without the flavor.  Cooked according to the directions, and they did look like they were supposed to. Eating low carb and missing the rice or noodles from soup.  Not good.  The fishy smell never went away.",1
AXP63M4B63K0B,"I like the noodles: Decent price, not great, they are priced the same at the store. The noodles are OK the rice was a litte iffy,( might just be me but I found I couldn't chew it and thus it didn't digest well and gave me gas.",4
A3SZMTETEWVLN6,"These are great--if you like WORMS! Seriously there's just no way I could ...: These are great--if you like WORMS! Seriously there's just no way I could ever eat these. I'm not a particularly fastidious eater. Foods with textures that bother some people don't bother me. That's why I decided to try these, in spite of some of the negative reviews.  There was a fishy smell, but that rinsed away fine, and didn't bother me. But the texture--UGH! I even fixed them the way one reviewer suggested, nuking twice, rinsing twice, and letting the noodles 'steep' in the sauce I made. The sauce was yummy, but no way to get past the texture of these nasties.",1
AV41NQ9VR50HB,Great to use in place of Rice with Recipes with Liquids.: Great Substitute for Rice as long as it is used in recipes with liquid to add flavor!,5
A3IV83NQOB0C8T,Three Stars: Can't get over the texture.,3
A2CZXSPPLUT5ZM,"Love this miracle!: Wasn't sure about this item and read a lot of information on the web before deciding to try it.
This stuff is great. Although it is not a heat and eat item. Rinsed well and heated, it replaces rice or pasta very well.
I rinse and heat in skillet for 1-2 mins and it is perfect to add to my dish.",5
AXPUO81ZB3JG4,"Two of the six bags were ripped and it smelled rotten: This was the worst small I've experienced.  It leaked all over my kitchen floor so I had to bleach everything.

 Even so, I opened one of the unripprd bags and rinsed it with water for about ten minutes and cooked it anyway.  It was so so so chewy and disgusting.  Could barely bite into it.  Don't  buy this if you want to spare yourself from nausea and possibly worse",1
A2Q5FRDLR50GC6,Three Stars: Only receive one pack very expensive for the size.,3
A2J2HAKPRAACBF,"I got a really bad batch I think: I got a really bad batch I think. I have bought Miracle Noodles before and loved them but this time its so hard that I could not eat it.
I had to throw all of my noodles.",1
A1R08TQ4XP0Q2Y,"Dry them good, after rinsing & re-heating for best results: Texture a little odd. I prefer the rice with my beef stroganoff sauce. I use these in place of pasta in my Keto food plan. Dry them good, after rinsing & re-heating for best results.",4
A7F9NEQK9SBE2,"Honestly I cant tell you what they tasted like, I never made it that far: Honestly I cant tell you what they tasted like, I never made it that far. I opened the pack and was nearly blown away by the fishy smell, I put them in a colander and rinsed for several minutes and while the smell did start to dissipate it did not go away and the noodles have this rubbery consistency that when you touch them feels almost like worms, between the look the smell and the texture they went into the trash before they ever went into he pan. A lot of people swear by these things and more power to them but I just couldn't do it.",1
A2VN2HWQWICVUT,Four Stars: Rinse and stir with alfredo or pasta sauce for a satisfying dinner,4
ATVROYKCOQY2H,Five Stars: Very good product,5
A1LZMM5TH8O0YB,"One Star: Its some sort of white material in a gel,  Very little ""noodles"" in it,  basically a bag of snot.",1
A1DPMJRDD9A0WK,Love it!: Don't miss real pasta at all. Love it!,5
A33645PPHPERRF,Five Stars: Takes getting used to but fits the purpose,5
AX9J1D34SRAWH,One Star: Too much work to prepare,1
A243Q6XNCJMYAX,"Pasta replacement: I received the product promptly.  I love using these noodles in place of pasta.  They have no taste and no calories, so they take on the flavor of any sauce that you like on them",5
A2Q9IG6G0ZZS0M,"Not a fan- hard to swallow: I must have a gluccamanan intolerance... these noodles make me feel like I'm choking, and are hard to swallow. So strange. I want to love these because they are so much healthier than pasta. I didn't have a problem with a fishy taste- just be sure to rinse really well, boil in water, and then put into a pan over heat to dry them out a little.",2
A2XIBQC4UNRXS4,Four Stars: texture kind of slimy.,4
A3N52Z94Q3J5KH,"Miracle Noodle Zero Carb, Gluten Free Shirataki: Love them, do not have the swelling of the abdomen like I get with pasta.",4
A3Q43KNNIX87VB,leaky: The last 2 months there have been leaky packages in the boxes :(,2
A30B19DHC2ACDK,Two Stars: The noodles are great but the rice is way to weird.,2
A3ACGX8O0N93SF,"Low Carbers need a noodle fix!: This is a great noodle option for low carb people. I rinse, rinse, rinse mine, soak for 15 minutes in clean cold water and then drain really well. Cook for a few minutes in your dish to let the noodles pick up some flavor, they have none on their own. I liked this most in Asian applications. They do stink when they come out of the packaging, just rinse really well and it goes away.",5
A1DYVWQ85RL9LZ,"Five Stars: Great product; great seller, great price",5
A2YAD45THHFAXA,smells: This product smells like fish when I opened and I couldn't get rid of the smell.  It tasted fine.  If you don't mind the fishy smell this product is for you,1
A1TLSPBNW1KLF4,"I liked it, but I can see why a lot ...: I liked it, but I can see why a lot of people didn't. It's a good replacement for noodles like carrots are for cigarettes. The experience is the same because it involves the mouth, but the similarities stop there. Noodles (and most other food for that matter) start to mush when you chew. This stuff just separated into smaller pieces. It feels counterintuitive to swallow it. But sometimes that routine is all that I need. And it can't be stressed enough that this stuff smells bad and not just unpleasant. Talk about counterintuitive! A lot of effort has to be made to get rid of that smell and you need it gone COMPLETELY. Not like fixing a bowl of top ramen.",3
A1WKWA3JUNDEV4,Five Stars: I love these!!,5
A1686B1FX2ZVB4,"Yummmmmm: I like the idea of getting a little something extra in the form of seaweed included in the noodles.  You don't really taste the seaweed, but still benefit from the nutritional value.  These noodles, like other shirataki noodles I've tried, add no taste of their own, but simply pick up the flavor of whatever you put on them.",5
AVORGBERSXLMB,Miracle noodle: Just awful in both flavor and texture.,1
A3Q8JOF0QOOCQE,Not for everyone: Love the concept but if you are texture sensitive heed the advice of other reviewers (I didn't) and skip these. Very rubbery and do not absorb any flavor.,1
A32ATWFKXK60F3,One Star: They are nasty and I will never buy them again. Don't waist your money :(,1
A3BGIT1XZVUPK7,Better than pasta: Easy to cook and much faster than pasta.  Easily takes on the flavor of stir fry.  Will re-order!,5
A3TL6NZVK77OJX,"Good, if you prepare them correctly.: My wife loves them, I think they're okay.  They taste better if you rinse them thoroughly, then dry-fry them for 10 minutes before serving.  Dry-Fry:  take a hot non-stick skillet, spray with cooking spray. toss the rinsed shirataki noodles in the hot pan and keep stirring.  Rinsing removes any odor and the dry-frying gives a better texture and flavor.  I fry them until they are no longer translucent.",4
A3RV3DTJEAZB10,One Star: Awful. Just awful,1
AHVOWN5H751NI,like eating chewy water noodles but if it was the ...: Not a fan. I get that it's a healthy option but it was hard to eat. like eating chewy water noodles but if it was the only option I would manage.,3
AQQLEDIXZTQVO,They smell terrible but taste great after adding sauce to them: The noodles have no taste. It all depends on the SAUCE you use (the noodles absorb the flavor of the sauce). They smell terrible but taste great after adding sauce to them.,4
A2L58TZ0N1M771,"One Star: These are very smelly, I could not get past the smell",1
A3UMLA31QCAOYS,Love me some shirataki: I love getting this pack because it has a great variety. They taste great if you just follow the directions on the package!,5
A29GWIJL72GXXZ,These are DISGUSTING both in smell and taste: YUCK!!!  I don't care that much about how food tastes.  These are DISGUSTING both in smell and taste.  Tried 5-6 different ways to make these edible ..... NO LUCK .... THREW EACH ONE OUT ... and I was hungry at the time.  Not my cup of tea.,1
A266R2ZJ9DUJ45,Terrible: Horrible...Like eating rubber no matter how long they are boiled.  One pkg had a sharp piece of broken plastic in it.  Do not recommend.,1
A3NKLCD9UWSEM3,"Amazing!  But don't eat the whole bag...: I have to say I was terrified to try these after reading them smell like fish.  But going carb/sugar free for someone who eats pasta EVERY day was so hard!  I gave them a try and followed the directions.  Rinsed them, boiled them, drained them and threw them back in the dry pot for a few minutes until they were opaque.  The fish smell went away and I put them in spaghetti sauce with meatballs.  My husband watched as I took my first bite, ready to laugh at my failed attempt at pasta, and much to BOTH of our surprises I didn't spit them out and then began cheering ""It's pasta!  I have pasta!!""  I was so happy and satisfied I almost cried.  HOWEVER...don't do what I did and get so excited to have ""pasta"" for the first time in a month you eat the whole bag.  They expand in your stomach and after an hour I looked like I had swallowed a balloon and was rolling around on the floor telling my husband if my stomach burst to pull the bag out of the garbage and take it to the hospital with us so they knew what I had eaten and what to do.  LOL Luckily, after an hour I wasn't dead and I felt fine.  Lesson learned.  I now eat no more than a half of a bag and I haven't had any more problems.  I have used them in pesto, Alfredo, spaghetti sauce, coconut curry sauce...the list goes on.  If you're a carb-free pasta lover I HIGHLY recommend you try them!  Just don't eat the whole bag!",5
A32K2BBX0AJDSG,Help Me Stay On Weight Watchers: These noodles are great. Certainly not as good as your Italian grandmother's homemade pasta but great in soup or as lunch with a little pasta sauce on them.  Really help me stay on weight watchers.,5
A3D327AWKK7F1L,"No miracle for my family: The texture... can't get my family to eat it, a deal breaker.  kinda like a cross between worms and mushrooms... I'm sad, I was hoping for a miracle, but it's true, Miracles don't happen.",2
A3QXK6F080XGJU,"Vile and foul: Prepared them according to directions and could not eat them.  Bought a case of 6 and will attempt to return the 5 I did not eat.  I am not a picky eater, I will eat most anything as long as it is good for me.  I could not choke these disgusting things down.  They are truly vile.  I applaud the manufacturer for attempting to make a low calorie noodle, but these are just terrible.",1
A2F3UDLWPHYWUF,"Three Stars: Taste is ok, texture is strange.",3
A2V8DAPUQNTTZK,Great Seller. Fast Shipping A++++: Great Seller. Fast Shipping A++++,5
A31JHN8M1HE72U,These are fun to cook with and work really well with pretty ...: These are fun to cook with and work really well with pretty much any kind of Asian pasta dish.,5
A3J8GIEUW81KC4,... or ramen dishes so I don't fill up on unnecessary carbs. Love them: I use these when I make ph or ramen dishes so I don't fill up on unnecessary carbs. Love them!,5
A5RAV2OG9Z409,Five Stars: Pretty good noodle replacement but needs a lot of seasonings,5
A30VTA7TVDGB07,Love them!!!: Been living the low carb lifestyle for year and now I can finally have pasta and rice dishes again!,5
A3H947F19JC0CD,Five Stars: Wonderful product and I've used it for a long time.,5
A1A87H1TUDM5PO,"just remember to rinse it off and give it a quick blanch then you're good to go: Given how calorie intense most noodles/pasta are this is a godsend, just remember to rinse it off and give it a quick blanch then you're good to go. Highly recommend seasonings but that's my personal preference.",5
A3RZ1RZDITYVA4,Three Stars: My wife loves this but I still can't get it down!!!!!!,3
AXHV0YPZY02RC,One Star: Weird. Couldn't get past initial smell or texture.,1
A3FU2HVK2HPAPA,"No taste and rubbery texture.: It does not taste like pasta.  It has no taste,  It is rubbery.  Overpriced for what it is.",2
AQMTOKK4Z2EG0,Gross: If you can get passed the fish smell when opening the bag... congratulations. But good luck getting past the taste and rubber band texture. Lol,1
A1ES6X3Q65O4TP,Inconsistentcy from bag to bag. Not all the same: This stuff when you get a full package is amazing...however I just received a double order and  only 3 of the 12 packages were full of rice...the other 9 were basically a few misshapen pieces floating around...almost all water in those bags. I cook with this stuff all the time so this was very disappointing. I'm sending them all back. Argh!!,2
A24C1YH63D5CXP,"Great with recipes.  It aborbs the flavor of the other ingredients.: Words can't explain this product .  I am cutting down carbs. I had to cut back on rice.  Words can't explain the greatness of this product. It's easy to prepare and is a great substitution for rice.  It's taste is kind of bland but is good ingredients for many recipes because it absorbs the flavor of your sauces like tofu.

For example, I made a dish of Cajun Chicken and Chicken Sausage .  I poured it over the shirataki rice.  It was delicious.  My total meal was about 300 calories with only 2 carbs.

Stay tune for my Youtube video.",5
A21R2QWI1DTY9O,"but i was happily surprised. It looks weird: I've only tried the ""rice"" version... but i was happily surprised. It looks weird, but it taste a whole lot like rice.  I've been paleo for several months and really missed rice. I made a chicken fried rice with it..this did the trick.",5
A2CB87SB3H1F1D,"Just bad. Run away.: If I could give zero stars, I absolutely would. Just the worst stuff. I can not believe people actually eat this stuff. Yes, it smells fishy. No, the smell does not go away completely. I can deal with the smell and they don't really taste like anything. However, the texture is otherwordly. It brings to mind how I would imagine a raw tentacle of some sort may feel in the mouth. Imagine chomping down and feeling the chewy, rubbery, tentacle-like consistency and then the oh so strange sensation of your teeth piercing/chewing thru such a substance. Never.again.under.any.circumstance.

Re: the photo. Yes, I tried adding a sauce. Inedible. Threw it out.",1
AXXEFF5W2DBDF,"if you want low carb this is a pretty good substitute for noodles: if you want low carb this is a pretty good substitute for noodles. Rice is not such a good substitute, but being from the South, there probably is no good substitute for rice.",4
A6PRN5YKAALW3,This is the review for the Miracle Rice: Hardest part of my keto diet is not being able to eat rice. So I was so excited to try this out. But I just can't get over the texture. It felt like i had a mouthful of very soft mini bobas. Even tried to dry out on the stovetop but it really never dries up. Instead they pop like popcorn and it can get pretty messy. Maybe I'll try the noodle next time but the rice was a bust...,1
A36QAIQPX365EA,"Changed My Life: 200-calorie Macaroni & Cheese!: I've been working on eating healthy for two years now, after gaining weight in grad school.  I've tried a variety of recipes, but always ended up back at ""lean meat + vegetables"" which gets boringvery boringafter a while.  After I spent 2 months in China for work, I realized Euro pasta is just one way to do pasta!  These do not taste exactly like Euro pastathey have a different texture, and you have to work with them differently.  Like tofu (which I don't love, but it's a useful comparison here), cook in the flavor.  Give it seasoning and give it time; the seasoning and sauces won't just sit on the pasta like with Euro pasta.  Cook it into the noodles by simmering whatever you're using on the noodles for 3-5 minutes.

I've now made low-calorie versions of Beefaroni and Mac & Cheese, my two guiltiest comfort foods (comfort never grows up, I guess)!  As an adult, I'd eat an entire Kraft Mac & Cheese for a meal, and that's about 1,000 calories!  Now, I can make it myself using cheese powder, Miracle Noodle penne, and broccoli, and it's about 200 caloriesnearly all of which are healthy calories.  Much more satisfying, too!

COOKING TIP: To get that fishy flavor out, drain, rinse, then boil for 3-5 minutes with a touch of white vinegar (don't use apple cider vinegarI tried this once, and it's gross!).  Rinse again, and then cook with a sharp seasoning, regardless of what you're making.  Even when I make Mac & Cheese, I toss the noodles with teriyaki, for instance.  It makes the cheese taste stronger, and it all tastes great.  Teriyaki and low-sodium soy sauce are my two go-to's for this, but I'm sure others would work.

Other Tips:
- Boiling these noodles will not cause them to lose shape or get soft, like Euro pasta.
- Combine with veggies to turn your favorite meals into amazing, healthy options (I make my Mac & Cheese with equal parts Miracle Noodle penne/ziti and broccoli; and I do something similar with my ""Beefaroni"").  To make veggie-cooking easy and fast, I recommend frozen veggies cooked in steamer bags in the microwave.
- You can marinade these noodles.  Rinse, boil with a touch of white vinegar, rinse again, and then toss in a ziploc bag with your favorite marinade for up to a week.
- Not recommended for use in cold dishes like pasta salad, though if someone figures out how to make this work, I'd love to hear about it!
- Always, ALWAYS cook in the flavor rather than expecting it to sit on the pasta.  Simmer it, stir fry it, whatever you need, but cook it in.  The noodles will absorb the seasoning if you give it roughly 3 minutes.

Don't expect this to act like Euro pasta.  Focus on the ways it kicks Euro pasta's bum rather than the ways it doesn't measure up, and it will open up so many creative, healthy cooking ideas!

I can't tell you how endlessly happy I am now with my healthy diet.  No more boring repetition of the same ""lean meat + vegetable"" meals or depression on days when I just want comfort food.  Healthy comfort food has arrived!

I also recommend the ""rice"" and spaghetti noodles.  See picture for my Miracle Noodle fried rice!  Yummy!",5
AREIES2M7BY7Z,"Its NOT pasta but reminds you of it!: Excellent, excellent, excellent...if you know what you're getting yourself into and how to prepare them!! Do not melt in your mouth like pasta, but its ok!! A great way to reduce sugar and carbs from your diet. Check out the amazing meal below...washed the noodles, pan fried them for 10 min to remove as much water as possible...then poured sauce and meatballs over them, cooked, drained excess water and voila...fantastic...note that the noodles are with the sauce in the pic, not the salad.",5
A2QN4Z9GUUISQH,"Zero calories--as advertised: Also zero flavor, which is not as bad as it sounds, because if you follow the instructions and wash the noodles before frying them in a dry pan until they ""squeak"" (yes they really squeak when they're ready), they blend innocently into even western dishes like italian tomato sauce. I had been worried I'd be limited to Asian recipes for these (kind of like trying to substitute tofu for chicken, for example--not the brightest idea in western cooking). However, these noodles really do make themselves ""invisible"" in whatever dish I use them.",5
ADUQL11RBQAPI,Five Stars: Taste better then expected. Folliw directions when rinsing top get plant sent removed which is not that bad.,5
AP407VACMQGOJ,"It's not pasta,  but works as a replacement: Ok well let's be honest, we are not going to find a noodle that tastes like pasta with no carbs.  If anyone does let me know!  I received these in the mail the other day and made them for dinner.  I followed the directions on the packet to prepare them which worked out nicely.  They do have a strange aroma when you open them, though once rinsed that aroma is gone.  They have no scent once rinsed.  I saut&eacute;ed the noodles with peppers, mushroom, and pasta sauce.  I prepared them alongside chicken parmesan and sprinkled cheese on the noodles. Well I admit on first bite I was a bit put off by the texture.  I wouldn't say they are rubbery like I have heard them described.  They are almost like a pasta that isn't quite al dente, but yet has a strange texture also I can't describe.  Once past the initial weirdness, the noodles are pretty good.  Though no flavor until you season them.  All in all I am satisfied and would recommend to try them.",4
A35TZY8NHNNWLE,"like the texture: they're kinda weird, like the texture. I still managed to eat most of it.",3
A1SI5S4WQBIN2O,"Weird: Really weird product. Not easy to cook. Tastes terrible, probably because I couldn't cook it well",1
A1LMYM2MXSGRYN,Takes on sauce and really is nice for no carbs and no calories: Just tried the fettuccine so far.  Takes on sauce and really is nice for no carbs and no calories!,5
A14T0A0F9MZD8E,"Five Stars: I love these, can use it in anything from Asian to Italian dishes.",5
A386TGQKT3PZ9Q,Three Stars: Filling but tasteless.,3
A1O25NDBC3B3K9,Great: Great for dieting  easy to prepare texture different than PASTA but still very good,5
A2ET1HPET0U4PN,Weird texture but literally zero calories/carbs: I guess I like these as much as I would expect to like something with zero calories and carbs. Still not sure what exactly its made of.. hopes and dreams? They have kind of a weird rubbery texture but its better than never having noodles again on a keto diet!,3
A26KMISS2N902D,"Hesitant buyer, satisfied: After reading the reviews I wasn't sure what to expect. There was a faint fishy odor out of the package but after rinsing well, the smell disappeared. I boiled them for a minute and then dry roasted in a skillet for a few minutes. They start to make a squeaky sound when done. While this is not identical to rice, it's not a bad substitute, especially for the low, low calories! I paired with a spicy vegetable curry to coat the ""rice"" in flavor and it made the meal feel more adequate and fluffier somehow. In some bites, the rice seemed more gelatinous (not necessarily rubbery but just tapioca like) but other bites I could almost forget it's not rice for a second. I probably could have dry roasted it more evenly, but I prepared  (and ate!) the whole 8 oz package. This ""rice"" satisfied my craving and made me fuller, but anyone expecting it to BE rice (and not following the cooking technique above) will be disappointed. I would buy again! Curious to try the noodles.",4
A3ML3X0GNEWD6M,Where have these noodles and rice been all my life ...: Where have these noodles and rice been all my life?  I eat them several times per week and they never upset my stomach.  I just ordered three cases.,5
A2ERS3EP8FHGB8,Blech: Smell is awful .  texture is weird.  Nothing like pasta,1
AYZD1TZA3EG3Q,"These are good!!: These noodles are surprisingly good.  I hesitated due to the other reviews, but went ahead with my purchase. I emptied the package into a colander under running water and never did ""smell"" them.  I blanched them for a couple of minutes and they were perfect.  I'll order them again.",5
A27692APZ1KNHW,"Very Low Carbohydrate, calories and fat.: Very Good be sure you drain it thoroughly then put in microwave twice for 1 minute and draining each time. Everyone has noticed my weight loss. I make a homemade tomato based  sauce with  "" apple cider vinegar , extra virgin olive oil , tomato paste large can and a small can of drained diced tomatoes .  Pour some over the drained noodles and add the cooked hamburger meat also drained put in the microwave for 5 minutes .  Let cool till you can eat it .",4
ALHZCAVB8V66B,"Great for a Low Carb Skyline (Cincinnati style) Chili: I've been on a ketogenic diet for about a month to lose some weight and I have to say it is really hard to find substitutes for bread, rice and noodles.  I made a big batch of Cincinnati Style Chili (ie Skyline/Goldstar) and had to eat is straight (without noodles) last week which wasn't that great.  After finding these noodles, I gave it a shot ...Cincinnati style chili with these noodles and WOW... it really made a difference ...Tasted Great!!!!  This may be due to the fact that I have already been deprived of carbs that it tasted so good, may be another story if I tried it without being on a diet for a while... regardless these noodles were very very very good with Cincinnati Chili (and of course smothered with cheddar cheese and hot sauce).  Thank you so much for making these noodles available.  Please try to find a way to reduce the price is my only request because I will be eating a lot more of them.",5
A187027C2UXHRD,Definitely follow the prep steps and you'll be sure to enjoy a true pasta like texture: Eating low carb just got easier with these rice and noodle products!  Definitely follow the prep steps and you'll be sure to enjoy a true pasta like texture!,5
A2Q4JWBW7ARPFQ,Cook with sauce or a sesame drizzle!: It was interesting and definitely fulfilling i wasn't hungry after. Served it with spaghetti and white cream sauce with vegetables.,4
A1PBSX713GSJZP,"Amazing carb-free alternative: I bought these to try thinking I would like them, but that my carb-loving texture-picky hubby would not. He says they are ""amazing""! We have used them to substitute for spaghetti with marinara sauce, to substitute for rice in a healthy General Tso recipe, and to substitute in a tuna noodle casserole. They all turned out great. We prefer the noodles to the rice because the rice is a little mushy. Tip: dry the product by patting with a paper towel after you rinse it and before you heat it on the stove.",5
A14ARRLA0QSU3T,"First of all the smell from the bag was not bad at all: Got these about 2 weeks ago. I wanted to wait until my wife was not here to try them. She can be a pain. First of all the smell from the bag was not bad at all. Once rinsed no odor. I them let them dry a bit and threw them in a pan to steam some of the moisture out. removed them from the pan after about 5 minutes. make sure you toss them and do not let them burn. I made a quick seafood sauce and threw them back in with the sauce. They were great. I thought I was eating pasta. Very satisfying. Now I can cook them for the wife.

Update, Cooked them for the wife. She thinks they are great. Just ordered 12 more.",5
A2S55FRB41R8VI,The taste was fine. The cost for what you get was ridiculous: The taste was fine. The cost for what you get was ridiculous. The local Asian store has a different brand that was more cost effective.,3
A2JU4Q21SIF198,so so: so so,2
AFTHSIEF730F3,"Can't believe how amazing these are: Before ordering these magical little things, I read many Amazon reviews complaining about smell/taste, etc. I decided to give them a try anyway, as I love pasta, and my husband and I have recently changed our eating habits for life following a lot of weight loss. I knew that if we went back to our previous pasta-heavy routine, the weight would just come right back. My extremely picky husband vetoed spaghetti squash and every other healthy alternative...and then I discovered these. It is very important to follow the instructions on the package. The noodles arrive packaged in some liquid that smells like a landfill/sewage treatment center combo. Not sure what it is, don't really want to know, as the smell goes away completely when the noodles are properly prepared. It does not affect the taste at all either. Instructions state to drain the noodles completely in a colander, and thoroughly rinse for 30 seconds. After I did this, there was no more odor at all. Then you have to boil them in water for 2-4 minutes, and then ""dry fry"" (in a skillet with no oil)after draining, to remove any excess water. That's it, the noodles are now ready. Do with them what you will. If the prep sounds labor intensive, it's really not...takes less than ten minutes. I plan on preparing several bags at a time, and then refrigerating them for later use. They absorb the flavor of whatever you put on them and are so delicious! Still can't believe that they are calorie-free. The noodles themselves are very long, so I snip them here and there while they're in the colander to make them easier to eat. And my husband likes them! SCORE!!!",5
A3U0TVG2DQBYGT,"Fettuccine Alfredo with less calories than a hotdog!: I ordered the garlic and herb fettuccine. Yes they smelled when I opened the packet. I rinsed them with cold water for 10 minutes in a colander; boiled them in water for 9 minutes; rinsed them again in cold water for 2 minutes; then in a saucepan I had them on high heat to remove excess moisture. I stopped when stirring them made squeaky sounds (not making this up).
While I did all of the above, I sauted chopped garlic and scallions in olive oil. I added some frozen cooked and peeled shrimp and sea salt and a bit more olive oil. I zapped some turkey bacon in the microwave (don't judge, I needed a quick meal) until it was crispy and chopped it.

When shrimp was thawed I added some garlic powder and sauted the mix for a minute. Added some light cream and the crispy bacon. Stirrred and simmered for a minute. Dished out the fettuccine, added the sauce, and topped it with chopped tomato.

I had my meal with wine - it was filling, creamy, and garlicky.",5
A395VPCC5IDTK6,"poor taste and texture: dont bother, I would lose weight if this is all I had, poor taste and texture.",2
A1PNWGG0G9AV09,"DO NOT: Awful, hardly stand to look at them, no hope of eating!",1
AF2ZQYX16U0P6,Not tasty: These taste nothing like pasta to me. I ate one pack and gave the rest away. They are kind of flavorless and rubbery.,2
A1AKNC21KVTRJA,Five Stars: as expected. well packed,5
AQC28CX6MOII1,I did really like it and it helps to satisfy the feeling of ...: I did really like it and it helps to satisfy the feeling of not having any pasta however the package is so small and it is just so expensive I can't justify buying it very often,3
A35C6I7PP7IQ2S,"Pleasantly Surprised: My husband and I decided to cut our carbs. I'm not sure what I was expecting with these noodles, but I must say we were both pleasantly surprised. The taste and texture were right on. More so the pasta than the rice, but still close.
If you love pasta, but can't have it for whatever reason, give this a try. I just wish the packages were a bit larger. I can get 2 side dish servings from 1 package, it would be nice to have 2 dinner size servings for a good spaghetti night.",5
AOM7FROB6D6KU,"very disappointed!: 2 bags of the rice and angel hair were unusable, dried out and stuck together...I think they were OLD...preceding order had probs too, but I reordered cause prior to that everything was fine....
this is too expensive to lose even 1 bag, let alone 3!...",1
A2LQMDR26G5XU,Five Stars: great replacement for high carb options like rice or pasta,5
ARB9V2DWRBCG8,"has thus far been my favorite brand of shirataki pasta: The miracle noodle shirataki pasta, has thus far been my favorite brand of shirataki pasta. My favorite of the three is definitely the rice, which tastes very similar to Israeli couscous. My least favorite is the fettuccine, because it's so thick and large you can't really mask the gelatinous mouth feel of the shirataki noodles. To eat these I recommend rinsing the noodles until the odor goes away, boiling them for 3 minutes, and then ""dry frying"" them. By dry frying them, you get rid of any excess moisture the noodles have absorbed which gets rid of the gelatinous mouth feel.",4
AYX2EDJVPM4TL,"No ""Miracles"" here.: I wasn't expecting it to taste like pasta or rice, but it wasn't anywhere close in texture or taste. It actually has the texture of squid without any flavor. No ""Miracles"" here.",2
A116Z02G31NWD0,Three Stars: Received fine but not sure if I like them yet??,3
AIM4CK1GK38O8,"Try it, you might like it as much as I did!: I love these noodles!
Spaghetti is my number one weakness, and since I'm watching my weight, I have to control myself from eating it everyday. This helps me so much because it's a no carb low calorie option. Even if I douse it in sauce, it's still less when I eat it with normal pasta. I'm not too keen on the rice one, the texture is just too off for me, but the fettucini and spaghetti noodle options are amazing.
A lot of complaints is about the smell. It does have a very distinct smell, and it takes some more effort to remove. First, rinse the noodles thoroughly. Just under tap water, let it run through until the smell has mostly disappeared. it takes patience, but it does happen eventually. Next, fry it a bit. This is crucial as it removes the smell for me. I saute it in a bit of olive oil, just let it dry out on the pan, before adding on the sauce.
It's great for dieters, but should not be consumed alone. I normally eat one for one meal, two or thee times a weak. Take not that it also helps in the digestion process, so bathroom visits are in order.",5
A18KAIMT987LDS,"Like many reviews said: Like many reviews said, these have a very bad aroma when you open them. However, when you rinse and cook them they are great. I did soak for a little bit as one reviewer had suggested. They are a great alternative to high carb noodles",5
